OrderID,Date,CustomerName,CustomerEmail,Country,City,Category,Product,Quantity,UnitPrice,Subtotal,DiscountPct,DiscountAmount,Tax8Pct,GrandTotal,PaymentMethod,ShippingMethod,OrderStatus,SalesRep,Rating
ORD-12444,2023-09-12,Laura Palmer,customer1964@email.com,Australia,London,Home & Kitchen,Vacuum,9,114.94,1034.46,5,51.72,78.62,1061.36,COD,Standard,Shipped,Ali Raza,3
ORD-12445,2023-09-12,Alice Johnson,customer7207@email.com,India,Lahore,Books,Data Science 101,5,23.51,117.55,0,0.0,9.4,126.95,PayPal,Express,Delivered,Usman Khan,5
ORD-12446,2023-09-12,Laura Palmer,customer4096@email.com,India,Lahore,Books,Cloud Computing,1,37.4,37.4,0,0.0,2.99,40.39,Credit Card,Overnight,Delivered,Sara Ahmed,2
ORD-12447,2023-09-12,Kevin Hart,customer1071@email.com,Pakistan,Islamabad,Home & Kitchen,Toaster,8,192.68,1541.44,15,231.22,104.82,1415.04,PayPal,Express,Processing,Sara Ahmed,3
ORD-12448,2023-09-12,Mike Ross,customer6601@email.com,USA,Sydney,Electronics,Tablet,7,1130.46,7913.22,0,0.0,633.06,8546.28,Credit Card,Express,Delivered,Nadia Islam,1
ORD-12449,2023-09-12,Carlos Mendez,customer3947@email.com,Australia,Dubai,Home & Kitchen,Rice Cooker,7,101.16,708.12,10,70.81,50.98,688.29,Credit Card,Standard,Shipped,John Doe,4
ORD-12450,2023-09-12,Hina Khan,customer7238@email.com,UAE,Sydney,Sports,Gym Bag,5,13.25,66.25,0,0.0,5.3,71.55,Debit Card,Express,Delivered,Nadia Islam,5
ORD-12451,2023-09-12,Carlos Mendez,customer5490@email.com,UAE,Lahore,Books,Data Science 101,1,47.71,47.71,0,0.0,3.82,51.53,Credit Card,Standard,Processing,Ali Raza,5
ORD-12452,2023-09-12,Quinn Hughes,customer3411@email.com,Australia,Lahore,Clothing,Scarf,9,125.03,1125.27,10,112.53,81.02,1093.76,Credit Card,Express,Delivered,Usman Khan,5
ORD-12453,2023-09-13,Mike Ross,customer9308@email.com,UAE,New York,Sports,Water Bottle,9,37.26,335.34,10,33.53,24.14,325.95,PayPal,Express,Shipped,Sara Ahmed,5
ORD-12454,2023-09-13,Julia Roberts,customer3924@email.com,UAE,Islamabad,Books,Statistics,8,38.6,308.8,0,0.0,24.7,333.5,Debit Card,Express,Processing,John Doe,4
ORD-12455,2023-09-13,Quinn Hughes,customer3837@email.com,USA,Sydney,Home & Kitchen,Kettle,5,163.72,818.6,5,40.93,62.21,839.88,Credit Card,Overnight,Delivered,Sara Ahmed,4
ORD-12456,2023-09-13,Carlos Mendez,customer1576@email.com,USA,Sydney,Sports,Cycling Gloves,3,398.6,1195.8,0,0.0,95.66,1291.46,COD,Standard,Delivered,Ali Raza,5
ORD-12457,2023-09-13,Mike Ross,customer9963@email.com,India,New York,Books,Cloud Computing,8,53.09,424.72,20,84.94,27.18,366.96,PayPal,Standard,Shipped,John Doe,4
ORD-12458,2023-09-13,Frank Castle,customer8907@email.com,USA,Karachi,Electronics,Laptop,1,1283.96,1283.96,0,0.0,102.72,1386.68,Credit Card,Standard,Delivered,Ali Raza,2
ORD-12459,2023-09-13,Nina Simone,customer9391@email.com,UAE,Toronto,Electronics,Smartwatch,3,1176.95,3530.85,0,0.0,282.47,3813.32,PayPal,Free Shipping,Processing,Sara Ahmed,5
ORD-12460,2023-09-13,Julia Roberts,customer2755@email.com,USA,London,Clothing,T-Shirt,7,47.67,333.69,15,50.05,22.69,306.33,Bank Transfer,Free Shipping,Delivered,Sara Ahmed,3
ORD-12461,2023-09-13,Tina Fey,customer9371@email.com,Pakistan,New York,Books,Deep Learning,4,49.65,198.6,0,0.0,15.89,214.49,PayPal,Free Shipping,Delivered,Ali Raza,2
ORD-12462,2023-09-14,Priya Sharma,customer3405@email.com,UK,Dubai,Electronics,Smartphone,7,823.54,5764.78,0,0.0,461.18,6225.96,Debit Card,Standard,Delivered,John Doe,4
ORD-12463,2023-09-14,Rachel Green,customer7883@email.com,USA,Mumbai,Home & Kitchen,Microwave,5,40.05,200.25,0,0.0,16.02,216.27,COD,Express,Delivered,Ali Raza,2
ORD-12464,2023-09-14,Mike Ross,customer9163@email.com,Australia,Karachi,Books,Cloud Computing,6,30.13,180.78,20,36.16,11.57,156.19,Debit Card,Express,Delivered,John Doe,5
ORD-12465,2023-09-14,Julia Roberts,customer7139@email.com,USA,Berlin,Home & Kitchen,Iron,7,378.02,2646.14,25,661.54,158.77,2143.37,Credit Card,Express,Delivered,Nadia Islam,5
ORD-12466,2023-09-14,Frank Castle,customer3988@email.com,UAE,Mumbai,Home & Kitchen,Vacuum,7,357.39,2501.73,10,250.17,180.12,2431.68,Debit Card,Overnight,Delivered,Nadia Islam,4
ORD-12467,2023-09-14,Julia Roberts,customer6784@email.com,USA,New York,Electronics,Tablet,7,198.28,1387.96,5,69.4,105.48,1424.04,COD,Standard,Delivered,John Doe,5
ORD-12468,2023-09-14,Eve Turner,customer2119@email.com,USA,Karachi,Books,Statistics,7,45.93,321.51,10,32.15,23.15,312.51,Debit Card,Express,Delivered,Ali Raza,5
ORD-12469,2023-09-14,Frank Castle,customer3214@email.com,USA,Berlin,Sports,Jump Rope,7,404.45,2831.15,5,141.56,215.17,2904.76,COD,Overnight,Delivered,John Doe,3
ORD-12470,2023-09-14,Grace Lee,customer9000@email.com,Australia,Lahore,Electronics,Keyboard,3,443.51,1330.53,0,0.0,106.44,1436.97,PayPal,Standard,Delivered,Sara Ahmed,5
ORD-12471,2023-09-14,Kevin Hart,customer9065@email.com,USA,Islamabad,Electronics,Smartwatch,3,733.83,2201.49,25,550.37,132.09,1783.21,Credit Card,Free Shipping,Delivered,Ali Raza,4
ORD-12472,2023-09-15,Priya Sharma,customer3901@email.com,Canada,Mumbai,Books,Statistics,7,44.1,308.7,0,0.0,24.7,333.4,Debit Card,Express,Shipped,John Doe,5
ORD-12473,2023-09-15,Laura Palmer,customer2085@email.com,Pakistan,Mumbai,Books,Business Analytics,2,29.15,58.3,0,0.0,4.66,62.96,PayPal,Overnight,Delivered,Sara Ahmed,5
ORD-12474,2023-09-15,Laura Palmer,customer1173@email.com,Pakistan,New York,Home & Kitchen,Juicer,2,62.86,125.72,20,25.14,8.05,108.63,COD,Overnight,Cancelled,Usman Khan,3
ORD-12475,2023-09-15,Tina Fey,customer4532@email.com,India,Mumbai,Books,Python Basics,3,43.82,131.46,10,13.15,9.46,127.77,Bank Transfer,Express,Delivered,Sara Ahmed,5
ORD-12476,2023-09-15,Eve Turner,customer2238@email.com,UAE,Lahore,Home & Kitchen,Kettle,4,366.42,1465.68,0,0.0,117.25,1582.93,COD,Standard,Delivered,John Doe,5
ORD-12477,2023-09-15,Priya Sharma,customer5834@email.com,UAE,Sydney,Electronics,Laptop,6,996.1,5976.6,0,0.0,478.13,6454.73,Bank Transfer,Express,Delivered,Ali Raza,4
ORD-12478,2023-09-15,Frank Castle,customer4813@email.com,USA,Karachi,Clothing,T-Shirt,8,118.33,946.64,5,47.33,71.94,971.25,Credit Card,Standard,Delivered,Ali Raza,2
ORD-12479,2023-09-15,Ivan Drago,customer8084@email.com,Pakistan,Mumbai,Sports,Gym Bag,7,184.31,1290.17,5,64.51,98.05,1323.71,COD,Free Shipping,Cancelled,Nadia Islam,1
ORD-12480,2023-09-15,Eve Turner,customer9012@email.com,UK,Karachi,Electronics,Mouse,4,315.64,1262.56,5,63.13,95.95,1295.38,Credit Card,Standard,Delivered,John Doe,3
ORD-12481,2023-09-15,Priya Sharma,customer2973@email.com,Canada,Berlin,Books,Machine Learning,2,40.35,80.7,0,0.0,6.46,87.16,Credit Card,Standard,Delivered,Sara Ahmed,1
ORD-12482,2023-09-16,Rachel Green,customer4782@email.com,Pakistan,Berlin,Sports,Cycling Gloves,2,169.26,338.52,25,84.63,20.31,274.2,Debit Card,Free Shipping,Delivered,Sara Ahmed,4
ORD-12483,2023-09-16,Sam Wilson,customer3244@email.com,Australia,Mumbai,Clothing,Tracksuit,4,130.41,521.64,0,0.0,41.73,563.37,PayPal,Standard,Cancelled,John Doe,4
ORD-12484,2023-09-16,Laura Palmer,customer9604@email.com,USA,Mumbai,Clothing,Sweater,6,27.17,163.02,5,8.15,12.39,167.26,COD,Standard,Shipped,Sara Ahmed,3
ORD-12485,2023-09-16,Bob Smith,customer8221@email.com,UAE,Berlin,Home & Kitchen,Coffee Maker,3,184.72,554.16,5,27.71,42.12,568.57,PayPal,Free Shipping,Delivered,Usman Khan,5
ORD-12486,2023-09-16,Julia Roberts,customer8814@email.com,Pakistan,Dubai,Sports,Cycling Gloves,6,203.19,1219.14,0,0.0,97.53,1316.67,COD,Standard,Cancelled,Nadia Islam,5
ORD-12487,2023-09-16,Laura Palmer,customer2382@email.com,UK,Berlin,Home & Kitchen,Toaster,5,376.46,1882.3,0,0.0,150.58,2032.88,Credit Card,Standard,Cancelled,Ali Raza,5
ORD-12488,2023-09-16,Nina Simone,customer2123@email.com,Pakistan,Dubai,Electronics,Tablet,5,272.05,1360.25,20,272.05,87.06,1175.26,COD,Standard,Delivered,Sara Ahmed,4
ORD-12489,2023-09-16,Rachel Green,customer6181@email.com,Pakistan,London,Sports,Knee Support,2,12.84,25.68,20,5.14,1.64,22.18,Debit Card,Free Shipping,Delivered,Usman Khan,5
ORD-12490,2023-09-16,Sam Wilson,customer5012@email.com,Germany,Lahore,Electronics,Power Bank,8,395.22,3161.76,0,0.0,252.94,3414.7,Debit Card,Standard,Delivered,John Doe,5
ORD-12491,2023-09-17,Frank Castle,customer3243@email.com,India,Lahore,Home & Kitchen,Air Fryer,5,331.71,1658.55,20,331.71,106.15,1432.99,PayPal,Express,Shipped,Sara Ahmed,5
ORD-12492,2023-09-17,Eve Turner,customer3589@email.com,India,Karachi,Sports,Yoga Mat,2,110.99,221.98,0,0.0,17.76,239.74,Debit Card,Standard,Delivered,John Doe,5
ORD-12493,2023-09-17,Priya Sharma,customer2129@email.com,Pakistan,Islamabad,Home & Kitchen,Air Fryer,7,111.53,780.71,10,78.07,56.21,758.85,PayPal,Standard,Processing,Usman Khan,5
ORD-12494,2023-09-17,Nina Simone,customer9836@email.com,Australia,New York,Sports,Water Bottle,9,71.91,647.19,0,0.0,51.78,698.97,Debit Card,Standard,Delivered,Usman Khan,4
ORD-12495,2023-09-17,Mike Ross,customer7299@email.com,UK,Karachi,Home & Kitchen,Vacuum,9,291.87,2626.83,20,525.37,168.12,2269.58,PayPal,Free Shipping,Processing,Ali Raza,2
ORD-12496,2023-09-17,Bob Smith,customer5501@email.com,Canada,Mumbai,Clothing,T-Shirt,1,19.68,19.68,0,0.0,1.57,21.25,Credit Card,Express,Shipped,John Doe,4
ORD-12497,2023-09-17,Bob Smith,customer8039@email.com,Pakistan,Toronto,Home & Kitchen,Kettle,7,145.86,1021.02,10,102.1,73.51,992.43,Credit Card,Standard,Processing,Nadia Islam,2
ORD-12498,2023-09-17,Laura Palmer,customer3773@email.com,USA,Berlin,Clothing,Sweater,9,49.55,445.95,15,66.89,30.32,409.38,PayPal,Standard,Delivered,Ali Raza,5
ORD-12499,2023-09-17,Alice Johnson,customer3785@email.com,Germany,Toronto,Home & Kitchen,Iron,6,230.96,1385.76,0,0.0,110.86,1496.62,COD,Express,Cancelled,John Doe,4
ORD-12500,2023-09-17,Sam Wilson,customer7940@email.com,UK,London,Sports,Gym Bag,1,367.36,367.36,5,18.37,27.92,376.91,PayPal,Express,Shipped,John Doe,5
ORD-12501,2023-09-18,Priya Sharma,customer2706@email.com,Australia,London,Sports,Cycling Gloves,2,270.18,540.36,0,0.0,43.23,583.59,COD,Standard,Shipped,Usman Khan,5
ORD-12502,2023-09-18,Grace Lee,customer3601@email.com,USA,Sydney,Sports,Jump Rope,4,466.06,1864.24,10,186.42,134.23,1812.05,PayPal,Standard,Delivered,Usman Khan,4
ORD-12503,2023-09-18,Grace Lee,customer9566@email.com,UAE,London,Books,Statistics,4,57.33,229.32,0,0.0,18.35,247.67,Bank Transfer,Overnight,Cancelled,John Doe,3
ORD-12504,2023-09-18,Priya Sharma,customer2612@email.com,Canada,Karachi,Electronics,Mouse,2,574.12,1148.24,10,114.82,82.67,1116.09,PayPal,Express,Delivered,Usman Khan,3
ORD-12505,2023-09-18,Frank Castle,customer1454@email.com,UAE,Berlin,Sports,Jump Rope,8,390.62,3124.96,20,624.99,200.0,2699.97,Credit Card,Standard,Processing,John Doe,5
ORD-12506,2023-09-18,Rachel Green,customer5297@email.com,India,New York,Clothing,Tracksuit,2,113.43,226.86,0,0.0,18.15,245.01,Debit Card,Standard,Delivered,John Doe,5
ORD-12507,2023-09-18,Alice Johnson,customer2475@email.com,USA,Karachi,Sports,Dumbbells,3,447.34,1342.02,0,0.0,107.36,1449.38,Debit Card,Express,Processing,Ali Raza,5
ORD-12508,2023-09-18,Alice Johnson,customer9915@email.com,Pakistan,Berlin,Books,Machine Learning,4,29.64,118.56,10,11.86,8.54,115.24,PayPal,Standard,Cancelled,Ali Raza,3
ORD-12509,2023-09-18,Nina Simone,customer2391@email.com,USA,Islamabad,Clothing,Jeans,9,84.27,758.43,15,113.76,51.57,696.24,Credit Card,Standard,Delivered,Nadia Islam,3
ORD-12510,2023-09-19,Frank Castle,customer9453@email.com,UK,Islamabad,Books,Python Basics,1,27.87,27.87,25,6.97,1.67,22.57,Credit Card,Overnight,Delivered,Ali Raza,1
ORD-12511,2023-09-19,Frank Castle,customer9008@email.com,Canada,Dubai,Clothing,Dress,8,129.05,1032.4,0,0.0,82.59,1114.99,PayPal,Express,Delivered,Sara Ahmed,4
ORD-12512,2023-09-19,Diana Prince,customer9734@email.com,USA,Berlin,Home & Kitchen,Microwave,5,107.29,536.45,0,0.0,42.92,579.37,Debit Card,Express,Delivered,Sara Ahmed,5
ORD-12513,2023-09-19,Laura Palmer,customer9742@email.com,UAE,New York,Electronics,Keyboard,7,397.58,2783.06,15,417.46,189.25,2554.85,PayPal,Express,Shipped,Usman Khan,3
ORD-12514,2023-09-19,Rachel Green,customer6425@email.com,Canada,Mumbai,Electronics,Headphones,8,590.28,4722.24,15,708.34,321.11,4335.01,PayPal,Overnight,Delivered,Sara Ahmed,4
ORD-12515,2023-09-19,Julia Roberts,customer1637@email.com,USA,Toronto,Books,Python Basics,5,17.67,88.35,10,8.83,6.36,85.88,PayPal,Standard,Delivered,Ali Raza,4
ORD-12516,2023-09-19,Carlos Mendez,customer9356@email.com,Australia,Dubai,Electronics,Tablet,8,863.46,6907.68,0,0.0,552.61,7460.29,Credit Card,Standard,Delivered,Nadia Islam,4
ORD-12517,2023-09-19,Carlos Mendez,customer3805@email.com,Germany,Sydney,Books,Python Basics,8,12.4,99.2,0,0.0,7.94,107.14,Debit Card,Standard,Delivered,John Doe,5
ORD-12518,2023-09-19,Hina Khan,customer9812@email.com,Pakistan,Islamabad,Books,SQL Mastery,9,22.61,203.49,0,0.0,16.28,219.77,Debit Card,Free Shipping,Shipped,Nadia Islam,4
ORD-12519,2023-09-19,Alice Johnson,customer2223@email.com,Pakistan,Mumbai,Books,SQL Mastery,2,55.24,110.48,20,22.1,7.07,95.45,Credit Card,Express,Delivered,Ali Raza,4
ORD-12520,2023-09-20,Rachel Green,customer4342@email.com,Pakistan,Mumbai,Electronics,Keyboard,3,643.38,1930.14,0,0.0,154.41,2084.55,Credit Card,Standard,Processing,Ali Raza,5
ORD-12521,2023-09-20,Omar Sheikh,customer9242@email.com,India,Toronto,Books,Statistics,1,46.15,46.15,10,4.62,3.32,44.85,Credit Card,Standard,Delivered,Ali Raza,4
ORD-12522,2023-09-20,Tina Fey,customer1488@email.com,Pakistan,Sydney,Electronics,Power Bank,4,214.52,858.08,10,85.81,61.78,834.05,Bank Transfer,Overnight,Delivered,Usman Khan,5
ORD-12523,2023-09-20,Quinn Hughes,customer6142@email.com,India,Lahore,Books,Python Basics,5,18.62,93.1,0,0.0,7.45,100.55,PayPal,Standard,Delivered,Sara Ahmed,5
ORD-12524,2023-09-20,Kevin Hart,customer9856@email.com,UK,Toronto,Sports,Resistance Bands,1,405.21,405.21,0,0.0,32.42,437.63,PayPal,Overnight,Delivered,Ali Raza,5
ORD-12525,2023-09-20,Mike Ross,customer2246@email.com,Canada,Berlin,Books,Cloud Computing,8,46.96,375.68,10,37.57,27.05,365.16,PayPal,Free Shipping,Delivered,John Doe,4
ORD-12526,2023-09-20,Tina Fey,customer7061@email.com,Canada,Karachi,Clothing,T-Shirt,2,64.06,128.12,0,0.0,10.25,138.37,Bank Transfer,Standard,Delivered,Sara Ahmed,5
ORD-12527,2023-09-20,Julia Roberts,customer3710@email.com,Germany,Karachi,Books,Web Dev,1,57.49,57.49,0,0.0,4.6,62.09,Debit Card,Standard,Delivered,Sara Ahmed,5
ORD-12528,2023-09-20,Mike Ross,customer5361@email.com,USA,Toronto,Home & Kitchen,Rice Cooker,2,366.04,732.08,0,0.0,58.57,790.65,Credit Card,Standard,Delivered,Usman Khan,4
ORD-12529,2023-09-20,Quinn Hughes,customer4952@email.com,USA,Dubai,Books,AI Future,5,57.93,289.65,15,43.45,19.7,265.9,PayPal,Standard,Delivered,Nadia Islam,5
ORD-12530,2023-09-21,Alice Johnson,customer1880@email.com,Pakistan,Karachi,Clothing,Hoodie,9,69.91,629.19,25,157.3,37.75,509.64,Debit Card,Express,Shipped,Sara Ahmed,4
ORD-12531,2023-09-21,Tina Fey,customer1434@email.com,UK,Karachi,Clothing,Sweater,9,37.65,338.85,10,33.89,24.4,329.36,PayPal,Standard,Processing,Sara Ahmed,5
ORD-12532,2023-09-21,Priya Sharma,customer7124@email.com,UK,Lahore,Electronics,Smartphone,2,958.66,1917.32,15,287.6,130.38,1760.1,Credit Card,Express,Delivered,Ali Raza,4
ORD-12533,2023-09-21,Priya Sharma,customer9104@email.com,Germany,Islamabad,Sports,Resistance Bands,2,344.91,689.82,5,34.49,52.43,707.76,Bank Transfer,Express,Delivered,John Doe,5
ORD-12534,2023-09-21,Carlos Mendez,customer6184@email.com,Canada,Berlin,Books,AI Future,3,11.9,35.7,10,3.57,2.57,34.7,COD,Free Shipping,Delivered,Ali Raza,4
ORD-12535,2023-09-21,Bob Smith,customer2984@email.com,Pakistan,New York,Electronics,Tablet,7,1190.4,8332.8,25,2083.2,499.97,6749.57,COD,Express,Processing,John Doe,4
ORD-12536,2023-09-21,Frank Castle,customer3798@email.com,India,Berlin,Sports,Dumbbells,3,16.89,50.67,5,2.53,3.85,51.99,Credit Card,Standard,Shipped,Sara Ahmed,4
ORD-12537,2023-09-21,Kevin Hart,customer8603@email.com,Pakistan,Mumbai,Books,Cloud Computing,1,31.55,31.55,0,0.0,2.52,34.07,Credit Card,Standard,Delivered,John Doe,4
ORD-12538,2023-09-21,Carlos Mendez,customer2493@email.com,Pakistan,Islamabad,Home & Kitchen,Air Fryer,6,145.79,874.74,25,218.68,52.48,708.54,PayPal,Express,Delivered,Ali Raza,3
ORD-12539,2023-09-22,Alice Johnson,customer3679@email.com,Canada,Mumbai,Books,Python Basics,3,45.72,137.16,15,20.57,9.33,125.92,COD,Standard,Returned,Ali Raza,2
ORD-12540,2023-09-22,Kevin Hart,customer2625@email.com,Germany,Toronto,Clothing,Hoodie,1,53.79,53.79,0,0.0,4.3,58.09,Debit Card,Standard,Delivered,Nadia Islam,4
ORD-12541,2023-09-22,Mike Ross,customer4017@email.com,Pakistan,Islamabad,Clothing,Shorts,4,125.75,503.0,25,125.75,30.18,407.43,COD,Free Shipping,Delivered,Usman Khan,4
ORD-12542,2023-09-22,Eve Turner,customer2847@email.com,Canada,Sydney,Home & Kitchen,Kettle,1,246.08,246.08,0,0.0,19.69,265.77,COD,Standard,Delivered,Nadia Islam,4
ORD-12543,2023-09-22,Rachel Green,customer4246@email.com,Canada,New York,Electronics,Webcam,1,1201.15,1201.15,0,0.0,96.09,1297.24,Debit Card,Standard,Delivered,Sara Ahmed,1
ORD-12544,2023-09-22,Omar Sheikh,customer2316@email.com,Pakistan,Sydney,Sports,Resistance Bands,2,494.76,989.52,10,98.95,71.25,961.82,Credit Card,Free Shipping,Delivered,John Doe,4
ORD-12545,2023-09-22,Rachel Green,customer2950@email.com,USA,Mumbai,Books,Python Basics,8,42.35,338.8,0,0.0,27.1,365.9,Credit Card,Standard,Delivered,Ali Raza,3
ORD-12546,2023-09-22,Omar Sheikh,customer1223@email.com,India,Mumbai,Clothing,Shorts,2,147.89,295.78,10,29.58,21.3,287.5,PayPal,Standard,Shipped,Ali Raza,3
ORD-12547,2023-09-22,Tina Fey,customer3026@email.com,Canada,New York,Electronics,Headphones,2,91.81,183.62,0,0.0,14.69,198.31,Credit Card,Standard,Delivered,Ali Raza,3
ORD-12548,2023-09-22,Tina Fey,customer2547@email.com,USA,Mumbai,Home & Kitchen,Vacuum,8,148.49,1187.92,0,0.0,95.03,1282.95,Credit Card,Express,Cancelled,Ali Raza,4
ORD-12549,2023-09-23,Tina Fey,customer4778@email.com,Pakistan,Sydney,Clothing,Shorts,6,25.1,150.6,5,7.53,11.45,154.52,Debit Card,Free Shipping,Delivered,Sara Ahmed,2
ORD-12550,2023-09-23,Grace Lee,customer7511@email.com,UAE,Toronto,Home & Kitchen,Coffee Maker,4,119.68,478.72,10,47.87,34.47,465.32,Credit Card,Express,Shipped,Usman Khan,4
ORD-12551,2023-09-23,Quinn Hughes,customer6785@email.com,India,Islamabad,Books,Data Science 101,3,51.14,153.42,0,0.0,12.27,165.69,Debit Card,Standard,Delivered,Nadia Islam,4
ORD-12552,2023-09-23,Hina Khan,customer8757@email.com,UAE,Islamabad,Sports,Cycling Gloves,1,23.9,23.9,25,5.98,1.43,19.35,COD,Standard,Delivered,Nadia Islam,3
ORD-12553,2023-09-23,Mike Ross,customer4723@email.com,Pakistan,Toronto,Clothing,T-Shirt,3,82.83,248.49,10,24.85,17.89,241.53,Credit Card,Express,Cancelled,Ali Raza,4
ORD-12554,2023-09-23,Priya Sharma,customer2523@email.com,Canada,New York,Clothing,Sweater,9,89.4,804.6,0,0.0,64.37,868.97,Credit Card,Overnight,Delivered,Ali Raza,4
ORD-12555,2023-09-23,Julia Roberts,customer2972@email.com,UAE,Islamabad,Books,AI Future,5,35.86,179.3,0,0.0,14.34,193.64,Credit Card,Express,Cancelled,John Doe,5
ORD-12556,2023-09-23,Nina Simone,customer5604@email.com,Canada,New York,Electronics,Power Bank,6,739.18,4435.08,15,665.26,301.59,4071.41,Credit Card,Express,Shipped,Ali Raza,5
ORD-12557,2023-09-23,Frank Castle,customer1616@email.com,Australia,Dubai,Sports,Water Bottle,5,396.98,1984.9,5,99.24,150.85,2036.51,PayPal,Free Shipping,Shipped,Nadia Islam,5
ORD-12558,2023-09-24,Tina Fey,customer5515@email.com,Canada,Dubai,Clothing,Scarf,1,28.7,28.7,0,0.0,2.3,31.0,Debit Card,Standard,Delivered,John Doe,4
ORD-12559,2023-09-24,Grace Lee,customer6191@email.com,Germany,Berlin,Sports,Yoga Mat,1,160.8,160.8,0,0.0,12.86,173.66,Debit Card,Standard,Processing,John Doe,4
ORD-12560,2023-09-24,Frank Castle,customer6774@email.com,Germany,Berlin,Clothing,Dress,4,96.2,384.8,5,19.24,29.24,394.8,PayPal,Free Shipping,Delivered,Ali Raza,5
ORD-12561,2023-09-24,Quinn Hughes,customer3621@email.com,UAE,Islamabad,Sports,Water Bottle,3,347.95,1043.85,0,0.0,83.51,1127.36,PayPal,Standard,Returned,John Doe,4
ORD-12562,2023-09-24,Hina Khan,customer3093@email.com,India,Dubai,Home & Kitchen,Iron,8,173.58,1388.64,10,138.86,99.98,1349.76,Debit Card,Standard,Processing,Usman Khan,4
ORD-12563,2023-09-24,Laura Palmer,customer4176@email.com,India,Dubai,Clothing,Hoodie,7,132.55,927.85,20,185.57,59.38,801.66,Credit Card,Express,Delivered,Ali Raza,4
ORD-12564,2023-09-24,Diana Prince,customer8484@email.com,UAE,Mumbai,Sports,Dumbbells,7,212.42,1486.94,0,0.0,118.96,1605.9,Credit Card,Standard,Cancelled,Usman Khan,4
ORD-12565,2023-09-24,Julia Roberts,customer4570@email.com,Pakistan,Sydney,Electronics,Mouse,8,634.03,5072.24,20,1014.45,324.62,4382.41,COD,Standard,Delivered,Ali Raza,2
ORD-12566,2023-09-24,Frank Castle,customer2066@email.com,USA,Mumbai,Home & Kitchen,Vacuum,7,33.76,236.32,20,47.26,15.12,204.18,Credit Card,Free Shipping,Returned,Usman Khan,5
ORD-12567,2023-09-24,Grace Lee,customer3146@email.com,Pakistan,Mumbai,Home & Kitchen,Blender,2,229.43,458.86,20,91.77,29.37,396.46,COD,Standard,Shipped,Ali Raza,5
ORD-12568,2023-09-25,Hina Khan,customer1705@email.com,USA,Berlin,Electronics,Mouse,4,1077.59,4310.36,25,1077.59,258.62,3491.39,Credit Card,Express,Delivered,Nadia Islam,2
ORD-12569,2023-09-25,Carlos Mendez,customer3358@email.com,Pakistan,Karachi,Sports,Cycling Gloves,6,64.3,385.8,15,57.87,26.23,354.16,Credit Card,Standard,Delivered,Ali Raza,5
ORD-12570,2023-09-25,Hina Khan,customer4534@email.com,Australia,London,Books,AI Future,3,21.8,65.4,10,6.54,4.71,63.57,PayPal,Free Shipping,Shipped,Nadia Islam,3
ORD-12571,2023-09-25,Omar Sheikh,customer4812@email.com,UK,Islamabad,Electronics,Power Bank,3,1182.82,3548.46,5,177.42,269.68,3640.72,COD,Standard,Shipped,Sara Ahmed,3
ORD-12572,2023-09-25,Alice Johnson,customer4768@email.com,Pakistan,Islamabad,Sports,Jump Rope,6,188.03,1128.18,5,56.41,85.74,1157.51,COD,Overnight,Delivered,Sara Ahmed,5
ORD-12573,2023-09-25,Mike Ross,customer6978@email.com,UAE,Lahore,Electronics,Tablet,1,400.32,400.32,20,80.06,25.62,345.88,Credit Card,Standard,Delivered,Ali Raza,1
ORD-12574,2023-09-25,Rachel Green,customer3319@email.com,Pakistan,Berlin,Electronics,Mouse,1,1024.69,1024.69,0,0.0,81.98,1106.67,COD,Express,Delivered,Nadia Islam,4
ORD-12575,2023-09-25,Omar Sheikh,customer9163@email.com,Canada,New York,Clothing,Jeans,5,37.55,187.75,0,0.0,15.02,202.77,PayPal,Overnight,Cancelled,Nadia Islam,1
ORD-12576,2023-09-25,Grace Lee,customer6221@email.com,USA,Islamabad,Sports,Yoga Mat,1,448.66,448.66,0,0.0,35.89,484.55,Credit Card,Standard,Delivered,John Doe,4
ORD-12577,2023-09-25,Omar Sheikh,customer1209@email.com,USA,Lahore,Books,Web Dev,8,10.81,86.48,15,12.97,5.88,79.39,Credit Card,Standard,Returned,John Doe,4
ORD-12578,2023-09-26,Carlos Mendez,customer5834@email.com,Canada,Sydney,Clothing,Tracksuit,2,108.92,217.84,15,32.68,14.81,199.97,PayPal,Express,Delivered,Usman Khan,5
ORD-12579,2023-09-26,Nina Simone,customer3807@email.com,UAE,London,Electronics,Mouse,6,774.35,4646.1,5,232.31,353.1,4766.89,PayPal,Standard,Delivered,John Doe,5
ORD-12580,2023-09-26,Tina Fey,customer4962@email.com,Australia,Lahore,Electronics,Mouse,5,1311.4,6557.0,0,0.0,524.56,7081.56,Credit Card,Free Shipping,Delivered,Ali Raza,3
ORD-12581,2023-09-26,Diana Prince,customer3390@email.com,UK,London,Electronics,Tablet,4,232.98,931.92,10,93.19,67.1,905.83,COD,Standard,Cancelled,John Doe,4
ORD-12582,2023-09-26,Diana Prince,customer6519@email.com,USA,Toronto,Sports,Protein Shaker,1,341.52,341.52,0,0.0,27.32,368.84,Debit Card,Overnight,Delivered,John Doe,5
ORD-12583,2023-09-26,Carlos Mendez,customer5794@email.com,UAE,Toronto,Sports,Dumbbells,3,289.45,868.35,10,86.84,62.52,844.03,COD,Free Shipping,Delivered,Ali Raza,5
